iter	Logloss
489	0.0003786026549
490	0.000377665967
491	0.000376523906
492	0.0003740890436
493	0.0003731442026
494	0.0003717088231
495	0.0003707077333
496	0.000369763807
497	0.0003677904611
498	0.0003668599788
499	0.0003659433036
500	0.000365285229
501	0.0003639403365
502	0.0003616826021
503	0.0003614998438
504	0.0003603580434
505	0.0003584258715
506	0.0003573869679
507	0.0003534425968
508	0.000352944126
509	0.0003520411302
510	0.0003501538243
511	0.0003489285011
512	0.0003483408559
513	0.0003470560238
514	0.0003456062105
515	0.0003434346834
516	0.0003423457085
517	0.0003403526171
518	0.0003381893313
519	0.0003380162526
520	0.0003376911097
521	0.0003369187997
522	0.0003335410983
523	0.0003330986191
524	0.0003324112297
525	0.0003320718473
526	0.0003318278115
527	0.0003303764422
528	0.0003296176099
529	0.0003277475495
530	0.0003268620032
531	0.0003263342961
532	0.0003262433854
533	0.0003241512754
534	0.0003235826572
535	0.0003231666796
536	0.0003230212466
537	0.0003228142096
538	0.0003221611245
539	0.0003214902802
540	0.0003211145964
541	0.0003204106752
542	0.000319941816
543	0.0003196112343
544	0.0003194339701
545	0.0003188859352
546	0.0003181040112
547	0.0003175009993
548	0.0003172254585
549	0.0003166223611
550	0.000316463223
551	0.0003163272548
552	0.0003159375544
553	0.0003154211567
554	0.0003149888955
555	0.0003148343679
556	0.0003135398743
557	0.0003131263261
558	0.0003130537342
559	0.0003113615439
560	0.0003101912077
561	0.000309823271
562	0.0003065235249
563	0.0003040647595
564	0.0003039467504
565	0.0003035850229
566	0.0003017887879
567	0.0003016370962
568	0.0003005734324
569	0.0003004502476
570	0.0002998285211
571	0.0002983793234
572	0.0002974030629
573	0.0002972504132
574	0.0002967966116
575	0.0002960848732
576	0.000295526627
577	0.0002954046368
578	0.0002942616497
579	0.0002933956428
580	0.000292618194
581	0.0002918914497
582	0.0002914172615
583	0.0002910679129
584	0.0002896375414
585	0.0002886246457
586	0.0002858576973
587	0.0002857955076
588	0.0002856877255
589	0.0002830427432
590	0.0002819353463
591	0.0002815801755
592	0.0002802689971
593	0.0002801397945
594	0.000278732317
595	0.0002760698238
596	0.0002759568917
597	0.0002741347614
598	0.0002738015437
599	0.0002737157251
600	0.0002735698923
601	0.0002730583414
602	0.0002729606203
603	0.0002725022515
604	0.0002721347256
605	0.0002720450421
606	0.0002719577534
607	0.0002701068737
608	0.0002678083089
609	0.0002676760539
610	0.0002667529443
611	0.0002663313589
612	0.0002653869024
613	0.0002643356328
614	0.0002625449482
615	0.000260421903
616	0.0002592200165
617	0.0002588900357
618	0.0002584938248
619	0.0002574718844
620	0.0002566233775
621	0.0002557683329
622	0.0002551849087
623	0.000254883236
624	0.0002544379769
625	0.0002543593185
626	0.0002541720117
627	0.0002533783819
628	0.0002531977331
629	0.0002513013189
630	0.0002505601665
631	0.0002477366411
632	0.0002470280245
633	0.0002469551579
634	0.0002449654994
635	0.0002447426659
636	0.000242218544
637	0.000241695361
638	0.0002399117619
639	0.0002381912354
640	0.0002379929788
641	0.000237394079
642	0.0002370704608
643	0.0002362843402
644	0.0002361972695
645	0.0002345976187
646	0.0002344857388
647	0.0002338951632
648	0.0002334663935
649	0.0002324291324
650	0.0002322899469
651	0.0002309586524
652	0.0002309168546
653	0.0002303586665
654	0.0002300565966
655	0.0002278015027
656	0.0002277323236
657	0.0002276728529
658	0.0002273813227
659	0.0002270378827
660	0.0002267058137
661	0.0002263110201
662	0.0002260214627
663	0.0002257475815
664	0.0002254865557
665	0.0002236428591
666	0.0002233440814
667	0.0002214419516
668	0.0002213420284
669	0.0002212572509
670	0.0002211716049
671	0.0002211289632
672	0.0002209367443
673	0.0002207650081
674	0.0002204871323
675	0.0002186101304
676	0.0002184966993
677	0.0002182262766
678	0.0002177176539
679	0.000217642321
680	0.0002156716568
681	0.0002151623776
682	0.0002149831556
683	0.0002132056853
684	0.000213166632
685	0.0002126295221
686	0.0002108990094
687	0.0002099850724
688	0.0002097490422
689	0.0002095074165
690	0.00020905632
691	0.0002086557064
692	0.000207122495
693	0.000205391531
694	0.0002049797481
695	0.0002049244422
696	0.0002049240525
697	0.0002048884034
698	0.0002045491745
699	0.0002039457557
700	0.0002035331728
701	0.0002020936266
702	0.0002018640056
703	0.0002017974891
704	0.0002012399027
705	0.0002012039806
706	0.0001996936846
707	0.0001980357223
708	0.000197148451
709	0.000196961091
710	0.000196576693
711	0.000196304823
712	0.0001961709321
713	0.0001957266147
714	0.0001944747612
715	0.0001941878893
716	0.0001937905299
717	0.0001922965614
718	0.000190830572
719	0.0001907973741
720	0.000190538885
721	0.0001892009667
722	0.0001887935583
723	0.0001879040106
724	0.0001875318291
725	0.0001863109738
726	0.0001851045885
727	0.0001850713291
728	0.0001839872551
729	0.000183667676
730	0.0001834413864
731	0.0001820348342
732	0.0001814808475
733	0.0001812659671
734	0.0001801655993
735	0.000179150975
736	0.0001780770175
737	0.0001773636427
738	0.0001771440148
739	0.0001766857148
740	0.0001765503224
741	0.0001758675636
742	0.0001753817649
743	0.0001749914835
744	0.0001748747841
745	0.0001745814468
746	0.0001744668598
747	0.0001741167135
748	0.0001735900656
749	0.0001735314782
750	0.0001721327755
751	0.0001719343798
752	0.0001705979898
753	0.0001684227512
754	0.0001680892836
755	0.0001678862005
756	0.000167598176
757	0.0001667963519
758	0.0001666175242
759	0.0001661723221
760	0.0001654928812
761	0.0001654837113
762	0.0001652343852
763	0.0001641034355
764	0.000163783808
765	0.0001637701275
766	0.0001635761047
767	0.0001635016084
768	0.0001630462881
769	0.0001629985605
770	0.0001628990652
771	0.0001626272163
772	0.0001620803866
773	0.0001615569879
774	0.0001613999957
775	0.0001609155466
776	0.0001608444307
777	0.0001606879332
778	0.000159732464
779	0.0001595067791
780	0.0001586957906
781	0.0001584661203
782	0.0001583285386
783	0.0001582609395
784	0.0001576017933
785	0.0001574590006
786	0.0001574142388
787	0.0001570980646
788	0.000157030696
789	0.0001567726842
790	0.0001558889136
791	0.000155864844
792	0.0001556949913
793	0.0001553596754
794	0.0001550609473
795	0.0001546627184
796	0.0001539792933
797	0.000153520511
798	0.0001532842599
799	0.0001529478092
800	0.0001528465438
801	0.0001524258757
802	0.0001523332963
803	0.0001518214096
804	0.000151727876
805	0.0001510272026
806	0.0001502482492
807	0.0001500735051
808	0.000149986088
809	0.0001497891498
810	0.0001497480506
811	0.0001495955705
812	0.0001492911266
813	0.0001492174282
814	0.000148818569
815	0.0001485694842
816	0.0001484769728
817	0.0001483944714
818	0.0001483310721
819	0.0001480540549
820	0.0001475141159
821	0.0001474499781
822	0.0001471630237
823	0.0001466604795
824	0.0001465542347
825	0.0001461098536
826	0.0001457828193
827	0.0001454326024
828	0.0001452480898
829	0.0001450811035
830	0.0001440921919
831	0.0001439702078
832	0.0001432826677
833	0.0001430469533
834	0.0001428351757
835	0.0001426941801
836	0.0001425185464
837	0.0001417609534
838	0.0001415004053
839	0.0001411731317
840	0.0001405307249
841	0.0001404651706
842	0.0001402484589
843	0.0001401062157
844	0.0001396968443
845	0.0001387803108
846	0.0001387682143
847	0.000138176989
848	0.0001381299657
849	0.0001378426077
850	0.0001376882937
851	0.0001375769168
852	0.0001374506114
853	0.000137248515
854	0.000136901569
855	0.0001367739964
856	0.0001365493353
857	0.0001364367285
858	0.000136278367
859	0.000136156285
860	0.0001355127943
861	0.0001350973894
862	0.000134537981
863	0.0001339096183
864	0.0001336945306
865	0.0001330501048
866	0.0001328640507
867	0.000132772041
868	0.0001323693224
869	0.0001320642969
870	0.0001316231701
871	0.0001315701555
872	0.000131467898
873	0.0001308252541
874	0.0001299395192
875	0.0001298268913
876	0.0001295776583
877	0.0001295544829
878	0.0001293505084
879	0.0001292448215
880	0.0001290576817
881	0.0001289701478
882	0.0001288767602
883	0.0001287050529
884	0.0001282566188
885	0.0001281814645
886	0.0001280394627
887	0.0001273441463
888	0.000127155734
889	0.0001266396018
890	0.0001264485121
891	0.0001263609823
892	0.000126115455
893	0.0001259424585
894	0.0001258471917
895	0.0001257474501
896	0.0001255213068
897	0.0001253669676
898	0.0001251827448
899	0.0001243092558
900	0.0001242371387
901	0.0001237737532
902	0.000123640679
903	0.0001234883323
904	0.0001234420637
905	0.0001225632964
906	0.000122337577
907	0.0001221496077
908	0.0001219163208
909	0.0001218737759
910	0.0001218041227
911	0.0001217573939
912	0.0001215558634
913	0.000120917499
914	0.0001206784911
915	0.000120678566
916	0.0001206687113
917	0.0001204759642
918	0.0001201288559
919	0.0001200502246
920	0.0001199259727
921	0.0001197575676
922	0.0001195942757
923	0.000119492151
924	0.0001191042007
925	0.000119024565
926	0.0001189258415
927	0.0001188688851
928	0.0001182402827
929	0.0001180909698
930	0.0001179406728
931	0.0001178082576
932	0.0001175630731
933	0.0001175059148
934	0.0001173729419
935	0.000117066324
936	0.0001170065769
937	0.0001168058673
938	0.0001164420456
939	0.0001163925787
940	0.0001162668543
941	0.0001160750932
942	0.0001159329532
943	0.0001157794186
944	0.0001154585855
945	0.000115429158
946	0.000115400542
947	0.0001148989937
948	0.000114872428
949	0.000114750305
950	0.0001140926403
951	0.000113958585
952	0.0001138088869
953	0.0001137301437
954	0.0001131695174
955	0.0001131694914
956	0.0001130505294
957	0.0001128048695
958	0.00011279063
959	0.0001127315463
960	0.0001127316419
961	0.0001125977361
962	0.0001121821869
963	0.0001121186905
964	0.0001116835145
965	0.0001116829066
966	0.0001116465417
967	0.0001115835484
968	0.0001114967339
969	0.0001112828259
970	0.0001111172744
971	0.0001109557634
972	0.0001108054609
973	0.0001106924411
974	0.0001105741611
975	0.0001105427903
976	0.0001104456849
977	0.0001103424607
978	0.0001102260838
979	0.0001099299444
980	0.0001095775323
981	0.0001095406091
982	0.0001094245821
983	0.0001090255758
984	0.0001088656844
985	0.0001087113712
986	0.0001085798199
987	0.0001085552996
988	0.0001085553004
989	0.0001082767912
990	0.0001076629355
991	0.0001076386026
992	0.0001075891407
993	0.0001072008136
994	0.0001068718655
995	0.0001066097719
996	0.000106584808
997	0.0001064874207
998	0.000106439384
999	0.0001062037363
